subject_id,nama,date,time,epoch_ms,ts_millis,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2,label
SUBJ_016,yunda,2026-06-01,16:26:09.512000,2214708968,453512,0.92993,0.17578,0.55664,2.252,1.061,-0.756,1.01318,-0.1355,0.03516,-1.565,0.267,0.802,ergonomis
SUBJ_016,yunda,2026-06-01,16:26:09.712000,2214709168,453712,0.92969,0.15991,0.55322,-1.0,2.137,-0.229,1.01758,-0.14893,0.03882,-1.58,-0.168,0.885,ergonomis
SUBJ_016,yunda,2026-06-01,16:26:09.912000,2214709368,452912,0.92627,0.16675,0.55713,0.031,2.023,-0.282,1.01147,-0.14185,0.02368,-0.542,0.794,-0.237,ergonomis
SUBJ_016,yunda,2026-06-01,16:26:10.112000,2214709568,454112,0.91992,0.16846,0.5813,-1.924,2.321,-0.748,1.01172,-0.14673,0.04077,-1.374,0.435,0.221,ergonomis
SUBJ_016,yunda,2026-06-01,16:26:10.312000,2214709768,454312,0.92798,0.17017,0.57373,1.489,2.099,-0.817,1.01855,-0.13525,0.03979,-1.405,0.565,0.687,ergonomis
SUBJ_016,yunda,2026-06-01,16:26:10.512000,2214709968,454512,0.92041,0.17798,0.57837,-0.656,1.527,-0.58,1.02026,-0.14136,0.03369,-1.618,-0.344,1.466,ergonomis
SUBJ_016,yunda,2026-06-01,16:26:10.712000,2214710168,454712,0.91846,0.15845,0.56665,-0.885,2.252,0.198,1.02661,-0.13818,0.02954,-0.962,0.29,-0.053,ergonomis
SUBJ_016,yunda,2026-06-01,16:26:10.912000,2214710368,453912,0.93188,0.17993,0.56104,1.313,2.847,-0.366,1.02075,-0.1394,0.02515,-1.756,0.924,0.565,ergonomis
SUBJ_016,yunda,2026-06-01,16:26:11.112000,2214710568,455112,0.92627,0.15527,0.57886,,1.42,0.519,1.01855,-0.13892,0.03149,-1.16,0.42,0.115,ergonomis
SUBJ_016,yunda,2026-06-01,16:26:11.312000,2214710768,455312,0.92358,0.17139,0.56812,0.672,2.229,-1.504,1.03149,-0.14453,0.0437,-0.771,1.061,0.053,ergonomis
SUBJ_016,yunda,2026-06-01,16:26:11.512000,2214710968,455512,0.92285,0.16333,0.56909,0.42,1.046,-0.458,1.01685,-0.1394,0.04419,-0.229,0.992,0.237,ergonomis
SUBJ_016,yunda,2026-06-01,16:26:11.712000,2214711168,455712,0.9292,0.17676,0.55884,1.809,0.931,-1.527,1.02417,-0.13208,0.04639,-1.214,0.489,0.763,ergonomis
SUBJ_016,yunda,2026-06-01,16:26:11.912000,2214711368,454912,0.92627,0.17236,0.56689,0.595,1.565,-0.977,1.01367,-0.14966,0.03076,-1.511,0.924,0.954,ergonomis
SUBJ_016,yunda,2026-06-01,16:26:12.112000,2214711568,456112,0.93188,0.18311,0.55615,1.298,3.366,-0.58,1.02026,-0.13525,0.02979,-1.557,0.076,0.817,ergonomis
SUBJ_016,yunda,2026-06-01,16:26:12.312000,2214711768,456312,0.92041,0.16919,0.56934,-1.29,3.176,-0.443,1.01489,-0.13843,0.03906,-0.771,-0.489,0.221,ergonomis
SUBJ_016,yunda,2026-06-01,16:26:12.512000,2214711968,456512,0.92139,0.18286,0.56494,0.397,1.931,-1.626,1.01855,-0.13647,0.04614,-1.084,0.962,-0.931,ergonomis
SUBJ_016,yunda,2026-06-01,16:26:12.712000,2214712168,456712,0.92822,0.1875,0.5769,-1.115,2.962,0.511,1.01978,-0.11377,0.03198,-0.389,-0.939,2.008,ergonomis
SUBJ_016,yunda,2026-06-01,16:26:12.912000,2214712368,455912,0.9187,0.1665,0.56812,-1.214,1.137,-0.55,1.01929,-0.13525,0.04932,-2.557,-0.206,0.16,ergonomis
SUBJ_016,yunda,2026-06-01,16:26:13.112000,2214712568,457112,0.91895,0.17749,0.57153,1.137,0.885,-1.16,1.01636,-0.13257,0.05005,-1.748,0.794,0.672,ergonomis
SUBJ_016,yunda,2026-06-01,16:26:13.312000,2214712768,457312,0.91895,0.17578,0.5769,-1.229,2.191,0.374,1.02002,-0.13623,0.04004,-1.916,-0.008,1.237,ergonomis
